trait	locus_id	candidate_gene_id	lead_snps	min_p_value	min_q_value_bh	best_significance_rank	best_relation	min_distance_to_gene_bp	has_ridge_attribution_support	gene_description	gene_biotype	annotation_source	best_significance_class	functional_keyword_class
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L046	Zm00001d017502	1	0.0001629767	0.3632114907914893	3	gene_body	0	False	 trehalose-6-phosphate phosphatase6	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L021	Zm00001d005072	1	0.0001633107	0.3632114907914893	3	gene_body	0	False	F-box/LRR-repeat protein 3	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L072	Zm00001d023677	1	0.0001666701	0.3632114907914893	3	nearest	49452	False	 sugars will eventually be exported transporter13a	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	transport_membrane
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L001	Zm00001d027533	1	0.0001697571	0.3632114907914893	3	gene_body	0	False	LysM domain-containing GPI-anchored protein 2	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L029	Zm00001d042956	1	0.0001708324	0.3632114907914893	3	cis_window	3229	False		protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L045	Zm00001d017361	1	0.0001777301	0.367816012585567	3	gene_body	0	False	hydroxyproline-rich glycoprotein family protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L049	Zm00001d035559	1	0.0001781573	0.367816012585567	3	gene_body	0	False	Expressed protein; Mannose-specific jacalin-related lectin;  protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L027	Zm00001d042686	1	0.0001785193	0.367816012585567	3	gene_body	0	False	Protein SENSITIVE TO PROTON RHIZOTOXICITY 1	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L020	Zm00001d005029	1	0.0001823768	0.3719295687836734	3	gene_body	0	False	Protein SCARECROW	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L018	Zm00001d003038	1	0.0001905516	0.3846755613090909	3	gene_body	0	False		protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L058	Zm00001d039078	1	0.0001950334	0.38711671870099	3	cis_window	641	False	Putative pentatricopeptide repeat family protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L031	Zm00001d043445	1	0.0001956348	0.38711671870099	3	gene_body	0	False	Dihydroorotase  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L013	Zm00001d031689	1	0.000199134	0.3900141331262136	3	gene_body	0	False	PTI1-like tyrosine-protein kinase 3	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L065	Zm00001d012708	1	0.000201002	0.3900141331262136	3	gene_body	0	False	Pentatricopeptide repeat-containing protein 	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L053	Zm00001d037009	1	0.0002107671	0.4033549826392523	3	gene_body	0	False	FAD-binding Berberine family protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L010	Zm00001d029141	1	0.0002128537	0.4033549826392523	3	promoter	0	False	E3 ubiquitin-protein ligase MIEL1	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L017	Zm00001d001899	1	0.0002158551	0.4033549826392523	3	gene_body	0	False	 acidic ribosomal protein P2a-3	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L042	Zm00001d016926	1	0.0002210925	0.4068771126311926	3	gene_body	0	False	ATATH13  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L054	Zm00001d037057	1	0.0002219078	0.4068771126311926	3	gene_body	0	False	Transmembrane amino acid transporter family protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	transport_membrane
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L034	Zm00001d050490	1	0.0002280511	0.4142523198867257	3	cis_window	3803	False	Beta-glucosidase 11	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L071	Zm00001d023480	1	0.0002313836	0.4142523198867257	3	gene_body	0	False	plant U-box 24	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L027	Zm00001d042714	1	0.0002335723	0.4142523198867257	3	gene_body	0	False	Protein S-acyltransferase 8	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	fatty_acid_lipid
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L043	Zm00001d016987	1	0.0002342212	0.4142523198867257	3	nearest	24736	False	Potassium channel KAT3	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L041	Zm00001d014616	1	0.0002476008	0.41476802685	3	nearest	14407	False	transducin family protein / WD-40 repeat family protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L063	Zm00001d009152	1	0.0002496025	0.41476802685	3	cis_window	212	True	Pectin acetylesterase 12	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L030	Zm00001d043222	1	0.0002511846	0.41476802685	3	gene_body	0	False	Pectin lyase-like superfamily protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L069	Zm00001d047788	1	0.0002530694	0.41476802685	3	gene_body	0	False	Histone H2B  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L035	Zm00001d051431	1	0.0002560025	0.41476802685	3	gene_body	0	False	Serine/threonine-protein kinase WNK8	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L064	Zm00001d010899	1	0.0002564213	0.41476802685	3	gene_body	0	False	Os05g0140333 protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L045	Zm00001d017363	1	0.0002585336	0.41476802685	3	gene_body	0	False	Survival motor neuron containing protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L005	Zm00001d028612	1	0.0002598578	0.41476802685	3	gene_body	0	False	Expressed protein;  protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L022	Zm00001d005442	1	0.0002629475	0.41476802685	3	gene_body	0	False	Ankyrin repeat family protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L015	Zm00001d033673	1	0.0002640852	0.41476802685	3	nearest	50260	False	Transcription factor TEOSINTE BRANCHED 1  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	hormone_stress_regulatory
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L020	Zm00001d005023	1	0.0002655575	0.41476802685	3	cis_window	244	False	40S ribosomal protein S16  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L033	Zm00001d050021	1	0.0002656385	0.41476802685	3	gene_body	0	False	 abscisic acid 8'-hydroxylase3	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L068	Zm00001d047574	1	0.0002679118	0.4150680674480621	3	gene_body	0	False		protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L052	Zm00001d036892	1	0.0002790013	0.418033835270073	3	gene_body	0	False	RNA polymerase Rpc34 subunit family protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L070	Zm00001d048518	1	0.0002836726	0.418033835270073	3	gene_body	0	False	HVA22-like protein i	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L069	Zm00001d047685	1	0.0002919023	0.4204299394685314	3	promoter	0	False	Probable galacturonosyltransferase-like 7	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L019	Zm00001d004468	1	0.0002947674	0.4204299394685314	3	cis_window	259	False	Werner Syndrome-like exonuclease	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L037	Zm00001d051569	1	0.0002948711	0.4204299394685314	3	cis_window	97	False	Transcription factor bHLH63	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	hormone_stress_regulatory
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L066	Zm00001d046803	1	0.0002982738	0.4204299394685314	3	gene_body	0	False	Protein POLAR LOCALIZATION DURING ASYMMETRIC DIVISION AND REDISTRIBUTION	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L048	Zm00001d035337	1	0.000300824	0.4204299394685314	3	nearest	101078	False	GDP-L-galactose phosphorylase 1	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C182_C183	agri_aa_oil__Oil_C182_C183__L038	Zm00001d012800	1	0.0003061233	0.421935022377931	3	gene_body	0	False	RNA-binding ASCH domain protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L057	Zm00001d036982	1	4.249377000000001e-17	8.492464922040002e-12	0	cis_window	10	True	 linoleic acid1	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	fatty_acid_lipid
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L070	Zm00001d009152	1	2.629237e-13	1.31364568231e-08	0	cis_window	212	True	Pectin acetylesterase 12	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L070	Zm00001d009147	1	4.007049e-12	1.33469459458e-07	0	gene_body	0	True	CONTAINS InterPro DOMAIN/s: NEFA-interacting nuclear protein NIP30 N-terminal (InterPro:IPR019331); Has 398 Blast hits to 395 proteins in 139 species: Archae - 0; Bacteria - 6; Metazoa - 193; Fungi - 83; Plants - 36; Viruses - 0; Other Eukaryotes - /.../ource: NCBI BLink).	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L043	Zm00001d053579	1	5.069995e-08	0.0007237490291	0	gene_body	0	False	 cytokinin oxidase8b	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L065	Zm00001d021280	1	1.069619e-07	0.0014251033092533	0	cis_window	1109	False	Endoglucanase 24	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L019	Zm00001d003941	1	1.555223e-07	0.001942590168725	0	gene_body	0	False	Probable metal-nicotianamine transporter YSL6	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	transport_membrane
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L057	Zm00001d036933	1	1.687495e-07	0.001983819122	0	cis_window	424	False	Aldehyde dehydrogenase family 2 member C4	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L029	Zm00001d043206	1	1.950026e-07	0.00202828096058	0	gene_body	0	False	Putative E3 ubiquitin-protein ligase RING1a	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L068	Zm00001d008993	1	1.989054e-07	0.00202828096058	0	gene_body	0	False	DUF4378 domain protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L014	Zm00001d002269	1	2.166627e-07	0.0020619273295428	0	promoter	0	False	Potassium transporter 17  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	bonferroni_0_05	transport_membrane
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L013	Zm00001d001861	1	2.996448e-07	0.0027220278440727	1	gene_body	0	False	TPR domain containing protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L080	Zm00001d023841	1	3.513092e-07	0.002872343291904	1	gene_body	0	False	P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L022	Zm00001d005818	1	3.593088e-07	0.002872343291904	1	cis_window	2517	False	Aldehyde dehydrogenase family 7 member B4	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L009	Zm00001d033462	1	3.990013e-07	0.0030669695310615	1	cis_window	2456	False	Auxin responsive protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	hormone_stress_regulatory
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L054	Zm00001d018257	1	4.630307e-07	0.0034273189428296	1	gene_body	0	False		protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L054	Zm00001d018243	1	5.554532e-07	0.0039645868902285	1	gene_body	0	False	Replication factor C subunit 5	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L015	Zm00001d002349	1	5.889762e-07	0.0040588990180137	1	gene_body	0	False	 kaurene synthase3	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L062	Zm00001d019149	1	1.109325e-06	0.0073900273299999	1	gene_body	0	False	 cellulose synthase4	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L069	Zm00001d009125	1	1.173615e-06	0.007566106612258	1	gene_body	0	False	Carbohydrate-binding-like fold	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L037	Zm00001d050310	2	1.723516e-06	0.0107640037385	1	gene_body	0	False	Homeodomain leucine zipper protein CPHB-5; Putative homeobox DNA-binding and leucine zipper domain family protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L024	Zm00001d006948	1	2.170766e-06	0.012759762548	1	gene_body	0	False	Cytochrome P450 709B2	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L008	Zm00001d033265	1	2.828858e-06	0.0157042480282222	1	nearest	24830	False	MYB-type transcription factor  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	hormone_stress_regulatory
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L066	Zm00001d021617	1	4.207238e-06	0.0221269718098947	1	gene_body	0	False	Protein FAR1-RELATED SEQUENCE 5	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L067	Zm00001d021659	1	4.514701e-06	0.0231351801090256	1	gene_body	0	False	TBC domain containing protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L053	Zm00001d017944	1	4.677006e-06	0.0231420036987317	1	gene_body	0	False		protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L016	Zm00001d003124	1	4.747624e-06	0.0231420036987317	1	nearest	11116	False	DNA glycosylase superfamily protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L020	Zm00001d005450	1	5.590673e-06	0.0266025519141904	1	gene_body	0	False	PTI1-like tyrosine-protein kinase 3	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L059	Zm00001d038915	1	6.170755e-06	0.0286799471688372	1	gene_body	0	False	Putative WAK receptor-like protein kinase family protein  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L079	Zm00001d046624	1	7.861721e-06	0.035708651483909	1	gene_body	0	False	Probable E3 ubiquitin ligase SUD1	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L057	Zm00001d036956	1	8.515191e-06	0.0378172878162666	1	gene_body	0	True	Tetraspanin-2	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L048	Zm00001d013603	1	1.006791e-05	0.0437411293330434	1	gene_body	0	True	Type IV inositol polyphosphate 5-phosphatase 7	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L015	Zm00001d002338	1	1.108261e-05	0.0470510764192	1	gene_body	0	False	UDP-N-acetylglucosamine diphosphorylase 2	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L055	Zm00001d036483	1	1.133853e-05	0.0470510764192	1	promoter	0	False	Subtilisin-like protease SBT2.6	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L075	Zm00001d012702	1	1.161246e-05	0.0470510764192	1	gene_body	0	False	Phosphoenolpyruvate carboxylase 3	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L005	Zm00001d031625	1	1.177148e-05	0.0470510764192	1	nearest	70476	False	Transcription factor MADS37	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	hormone_stress_regulatory
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L004	Zm00001d030663	1	1.216614e-05	0.04767504728	1	nearest	26910	False	DNAJ heat shock N-terminal domain-containing protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L047	Zm00001d013296	1	1.262988e-05	0.048540514956923	1	gene_body	0	False	ATP sulfurylase 1 chloroplastic	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	fdr_0_05	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L051	Zm00001d016696	1	1.367451e-05	0.0506088550466666	3	gene_body	0	False	alpha/beta-Hydrolases superfamily protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L039	Zm00001d051329	1	1.432734e-05	0.0520608646123636	3	gene_body	0	False	Vesicle-associated protein 2-1	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L015	Zm00001d002341	1	1.478914e-05	0.0527792715585714	3	promoter	0	False	OSJNBa0070C17.17 protein;  protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L011	Zm00001d034298	1	1.505652e-05	0.0527908006147368	3	nearest	20667	False	Transcription factor PIF4	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	hormone_stress_regulatory
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L030	Zm00001d043599	1	1.539329e-05	0.0530410309151724	3	gene_body	0	False	ABC transporter B family member 15	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	transport_membrane
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L042	Zm00001d053548	1	1.673083e-05	0.0566086452473333	3	gene_body	0	False	Shaggy-related protein kinase iota	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L022	Zm00001d005842	1	1.699517e-05	0.0566086452473333	3	promoter	0	False	saposin B domain-containing protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L033	Zm00001d044510	1	1.836033e-05	0.0584933078975	3	gene_body	0	False	DEAD-box ATP-dependent RNA helicase 14	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L041	Zm00001d053382	1	1.841285e-05	0.0584933078975	3	gene_body	0	False	Extra-large G-protein-like;  protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L074	Zm00001d011785	1	1.866053e-05	0.0584933078975	3	promoter	0	False	Transcription factor LUX	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	hormone_stress_regulatory
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L045	Zm00001d054093	1	1.873172e-05	0.0584933078975	3	cis_window	1400	False	Senescence-associated protein DIN1  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L010	Zm00001d034066	1	2.333462e-05	0.0706586435793939	3	gene_body	0	False	UDP-glycosyltransferase 83A1	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L032	Zm00001d044288	1	2.56874e-05	0.0752883612962318	3	gene_body	0	False	alpha/beta-Hydrolases superfamily protein	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L002	Zm00001d028272	1	2.59491e-05	0.0752883612962318	3	gene_body	0	False	Sec-independent protein translocase protein TATC, chloroplastic  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L010	Zm00001d034072	1	2.599372e-05	0.0752883612962318	3	gene_body	0	False	UDP-glucose 6-dehydrogenase  	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L033	Zm00001d044497	1	2.663396e-05	0.0760407167702857	3	gene_body	0	False	Thioredoxin family Trp26	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L081	Zm00001d025690	1	2.718319e-05	0.0765157026461971	3	gene_body	0	False	Isocitrate dehydrogenase [NAD] regulatory subunit 3 mitochondrial	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L003	Zm00001d028797	1	2.805583e-05	0.0778751907938888	3	gene_body	0	False	Laccase-13	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L061	Zm00001d019066	1	2.892929e-05	0.0790438156113513	3	gene_body	0	False	Subtilisin-like protease SBT4.4	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
agri_aa_oil__Oil_C18_0	agri_aa_oil__Oil_C18_0__L059	Zm00001d038857	1	2.926787e-05	0.0790438156113513	3	gene_body	0	False	Chaperonin CPN60-like 2 mitochondrial	protein_coding	Ensembl Plants release 47 B73 RefGen_v4 GFF3	nominal	
